"CountryCode","SeriesCode","DESCRIPTION",
"VEN_Vargas_VE.VA_67152_VEN022","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística de Venezuela; http://www.ine.gov.ve/. Data for 2001 & 2011 is actual data from original data source. Data for 2000, 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"VEN_Yaracuy_VE.YA_3324_VEN023","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística de Venezuela; http://www.ine.gov.ve/. Data for 2001 & 2011 is actual data from original data source. Data for 2000, 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"VEN_Yaracuy_VE.YA_3324_VEN023","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística de Venezuela; http://www.ine.gov.ve/. Data for 2001 & 2011 is actual data from original data source. Data for 2000, 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"VEN_Zulia_VE.ZU_3325_VEN024","SP.POP.TOTL","Data sources : Instituto Nacional de Estadística de Venezuela; http://www.ine.gov.ve/. Data for 2001 & 2011 is actual data from original data source. Data for 2000, 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"VEN_Zulia_VE.ZU_3325_VEN024","SP.POP.TOTL.ZS","Data sources : Instituto Nacional de Estadística de Venezuela; http://www.ine.gov.ve/. Data for 2001 & 2011 is actual data from original data source. Data for 2000, 2012-2014 is extrapolation and data for 2002-2010 is Interpolation.",
"VNM_An_Giang_VN.AG_3326_VNM001","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_An_Giang_VN.AG_3326_VNM001","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ba_Ria-Vung_Tau_VN.BV_3327_VNM002","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ba_Ria-Vung_Tau_VN.BV_3327_VNM002","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Bac_Giang_VN.BG_3329_VNM003","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Bac_Giang_VN.BG_3329_VNM003","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Bac_Kan_VN.BK_3328_VNM004","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Bac_Kan_VN.BK_3328_VNM004","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Bac_Lieu_VN.BL_3330_VNM005","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Bac_Lieu_VN.BL_3330_VNM005","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Bac_Ninh_VN.BN_3331_VNM006","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Bac_Ninh_VN.BN_3331_VNM006","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ben_Tre_VN.BR_3332_VNM007","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ben_Tre_VN.BR_3332_VNM007","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Binh_Dinh_VN.BD_3333_VNM008","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Binh_Dinh_VN.BD_3333_VNM008","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Binh_Duong_VN.BI_3334_VNM009","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Binh_Duong_VN.BI_3334_VNM009","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Binh_Phuoc_VN.BP_3335_VNM010","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Binh_Phuoc_VN.BP_3335_VNM010","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Binh_Thuan_VN.BU_3336_VNM011","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Binh_Thuan_VN.BU_3336_VNM011","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ca_Mau_VN.CM_3339_VNM012","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ca_Mau_VN.CM_3339_VNM012","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Can_Tho_city_VN.CN_73933_VNM062","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Can_Tho_city_VN.CN_73933_VNM062","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Cao_Bang_VN.CB_3338_VNM014","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Cao_Bang_VN.CB_3338_VNM014","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Da_Nang_City_VN.DA_3340_VNM015","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Da_Nang_City_VN.DA_3340_VNM015","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Dak_Lak_VN.DC_73934_VNM063","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Dak_Lak_VN.DC_73934_VNM063","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Dak_Nong_VN.DO_73935_VNM064","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Dak_Nong_VN.DO_73935_VNM064","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Dien_Bien_VN.DB_73936_VNM069","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Dien_Bien_VN.DB_73936_VNM069","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Dong_Nai_VN.DN_3342_VNM017","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Dong_Nai_VN.DN_3342_VNM017","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Dong_Thap_VN.DT_3343_VNM018","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Dong_Thap_VN.DT_3343_VNM018","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Gia_Lai_VN.GL_3344_VNM019","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Gia_Lai_VN.GL_3344_VNM019","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ha_Giang_VN.HG_3345_VNM020","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ha_Giang_VN.HG_3345_VNM020","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ha_Nam_VN.HM_3346_VNM021","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ha_Nam_VN.HM_3346_VNM021","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ha_Noi_City_VN.HN_3347_VNM022","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ha_Noi_City_VN.HN_3347_VNM022","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ha_Tinh_VN.HT_3349_VNM024","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ha_Tinh_VN.HT_3349_VNM024","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Hai_Duong_VN.HD_3350_VNM025","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Hai_Duong_VN.HD_3350_VNM025","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Hai_Phong_City_VN.HP_3351_VNM026","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Hai_Phong_City_VN.HP_3351_VNM026","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Hau_Giang_VN.HU_73937_VNM066","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Hau_Giang_VN.HU_73937_VNM066","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ho_Chi_Minh_City_VN.HC_3352_VNM027","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ho_Chi_Minh_City_VN.HC_3352_VNM027","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Hoa_Binh_VN.HO_3353_VNM028","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Hoa_Binh_VN.HO_3353_VNM028","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Hung_Yen_VN.HY_3354_VNM029","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Hung_Yen_VN.HY_3354_VNM029","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Khanh_Hoa_VN.KH_3355_VNM030","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Khanh_Hoa_VN.KH_3355_VNM030","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Kien_Giang_VN.KG_3356_VNM031","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Kien_Giang_VN.KG_3356_VNM031","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Kon_Tum_VN.KT_3357_VNM032","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Kon_Tum_VN.KT_3357_VNM032","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Lai_Chau_VN.LI_73938_VNM070","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Lai_Chau_VN.LI_73938_VNM070","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Lam_Dong_VN.LD_3359_VNM034","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Lam_Dong_VN.LD_3359_VNM034","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Lang_Son_VN.LS_3360_VNM035","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Lang_Son_VN.LS_3360_VNM035","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Lao_Cai_VN.LO_73939_VNM068","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Lao_Cai_VN.LO_73939_VNM068","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Long_An_VN.LA_3362_VNM037","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Long_An_VN.LA_3362_VNM037","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Nam_Dinh_VN.ND_3364_VNM038","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Nam_Dinh_VN.ND_3364_VNM038","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Nghe_An_VN.NA_3366_VNM039","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Nghe_An_VN.NA_3366_VNM039","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ninh_Binh_VN.NB_3367_VNM040","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ninh_Binh_VN.NB_3367_VNM040","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ninh_Thuan_VN.NT_3368_VNM041","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Ninh_Thuan_VN.NT_3368_VNM041","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Phu_Tho_VN.PT_3369_VNM042","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Phu_Tho_VN.PT_3369_VNM042","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Phu_Yen_VN.PY_3370_VNM043","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Phu_Yen_VN.PY_3370_VNM043","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Quang_Binh_VN.QB_3371_VNM044","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Quang_Binh_VN.QB_3371_VNM044","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Quang_Nam_VN.QM_3372_VNM045","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Quang_Nam_VN.QM_3372_VNM045","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Quang_Ngai_VN.QG_3374_VNM046","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Quang_Ngai_VN.QG_3374_VNM046","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Quang_Ninh_VN.QN_3375_VNM047","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Quang_Ninh_VN.QN_3375_VNM047","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Quang_Tri_VN.QT_3376_VNM048","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Quang_Tri_VN.QT_3376_VNM048","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Soc_Trang_VN.ST_3377_VNM049","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
